Mode: 18 #Games: 1000 Notes: u1-2Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
25	20	37	38	21	5	0	4	3	4	1	2	1	0	3	0	1	1	0	2	1	4	4	4	4	1	0	0	0	60
43	18	17	42	23	0	7	0	4	0	3	3	1	0	0	3	3	1	0	0	1	3	3	4	4	0	0	1	0	76
27	22	36	35	4	0	3	23	2	0	1	7	1	1	1	1	1	0	1	2	0	4	3	4	2	1	0	0	0	18
27	34	16	43	2	0	7	21	2	1	3	4	0	1	0	3	2	1	0	1	0	4	4	4	4	0	1	0	0	51
35	19	39	27	14	12	4	0	2	2	3	3	1	0	2	1	1	1	1	1	1	4	3	4	4	0	0	1	0	56
17	2	48	53	2	0	14	14	2	1	4	3	1	0	0	3	0	0	4	0	0	4	4	4	4	0	0	0	1	58
18	23	47	32	11	0	10	9	2	2	3	3	1	1	1	1	0	0	3	1	1	4	4	4	4	0	1	0	0	62
31	36	25	28	15	13	2	0	4	3	2	1	1	1	1	1	1	2	0	1	1	4	4	4	4	0	0	1	0	65
34	11	42	33	14	2	14	0	2	4	3	1	1	0	2	1	1	0	1	2	1	3	4	4	4	0	0	1	0	107
50	24	30	16	11	3	10	6	3	3	2	2	2	1	1	0	2	0	1	1	1	4	4	4	4	1	0	0	0	73
38	5	26	51	0	5	4	21	0	5	3	2	1	0	1	2	2	0	0	2	0	3	4	4	4	0	0	0	1	54
24	13	39	44	10	11	7	2	2	4	2	2	0	1	1	2	2	0	1	1	0	4	3	4	4	0	0	0	1	57
21	45	25	29	14	4	0	12	4	2	2	2	1	1	1	1	0	2	1	1	1	3	4	4	4	0	0	0	1	85
17	40	42	21	0	23	0	7	2	4	1	3	1	2	1	0	0	1	2	1	0	4	4	4	4	0	1	0	0	60
19	44	33	24	4	21	3	2	2	5	1	2	0	2	1	1	1	2	1	0	0	4	4	4	4	1	0	0	0	34
59	2	29	30	24	0	0	6	3	1	2	4	2	0	1	1	2	0	1	1	1	4	4	4	4	0	0	1	0	76
35	28	22	35	16	0	4	10	3	1	3	3	1	2	0	1	1	0	1	2	1	4	4	4	4	0	1	0	0	56
13	50	17	40	2	14	4	10	2	3	3	2	0	2	1	1	0	2	0	2	0	4	4	4	4	1	0	0	0	28
22	27	51	20	0	10	20	0	1	3	5	1	1	1	2	0	0	1	2	1	1	4	4	4	4	1	0	0	0	86
15	28	37	40	2	14	14	0	2	4	3	1	0	0	2	2	0	2	1	1	1	4	4	4	4	0	0	0	1	43
40	22	25	33	0	6	14	10	1	3	3	3	2	0	1	1	1	1	0	2	1	4	4	4	4	0	1	0	0	76
17	32	40	31	2	4	11	13	1	3	3	3	0	0	3	1	1	2	0	1	1	4	4	4	4	0	0	1	0	83
27	48	9	36	0	17	2	11	0	3	5	2	2	0	0	2	0	3	0	1	0	3	4	3	4	0	1	0	0	63
43	20	34	23	21	0	0	9	2	2	2	4	2	1	1	0	1	0	2	1	1	4	3	4	4	1	0	0	0	78
13	9	39	59	0	4	13	13	1	3	3	3	0	0	1	3	0	0	2	2	0	4	4	4	3	0	0	1	0	31
57	12	30	21	11	2	17	0	1	3	4	2	2	0	1	1	2	0	1	1	1	4	3	4	4	0	0	0	1	79
22	45	32	21	5	11	10	4	4	2	2	2	0	2	1	1	1	2	1	0	0	4	4	4	4	0	1	0	0	76
17	26	40	37	0	2	17	11	0	4	4	2	0	1	1	2	1	0	2	1	0	3	4	4	4	0	0	1	0	46
12	23	57	28	2	11	14	3	3	4	2	1	0	1	2	1	0	1	2	1	0	3	4	4	4	0	0	0	1	59
27	48	22	23	2	25	3	0	5	3	2	0	1	2	1	0	1	1	0	2	0	3	4	4	3	1	0	0	0	67
23	40	38	19	3	2	10	15	3	1	2	4	1	1	1	1	0	2	2	0	0	4	4	4	4	0	0	1	0	39
29	36	18	37	14	16	0	0	3	4	2	1	1	0	1	2	1	3	0	0	1	4	4	4	4	0	0	0	1	51
27	24	36	33	0	0	21	9	1	1	4	4	2	0	2	0	0	1	1	2	1	4	4	4	4	0	1	0	0	78
32	22	33	33	11	0	5	14	3	1	3	3	2	1	1	0	1	0	1	2	1	3	3	4	4	0	0	0	1	85
31	39	30	20	2	10	14	4	3	2	4	1	2	0	1	1	0	3	1	0	1	4	4	3	4	0	0	1	0	82
40	27	13	40	15	0	3	12	2	1	4	3	2	0	0	2	1	1	1	1	1	4	4	4	3	1	0	0	0	43
28	49	25	18	0	24	4	2	1	5	3	1	0	2	1	1	2	2	0	0	0	4	4	4	4	0	0	0	1	36
48	25	19	28	11	3	16	0	3	1	4	2	2	0	0	2	2	1	1	0	1	3	4	3	4	1	0	0	0	71
47	18	24	31	0	4	5	21	2	3	2	3	2	1	0	1	2	0	1	1	0	4	4	3	3	1	0	0	0	58
19	36	38	27	0	11	13	6	2	1	4	3	0	2	2	0	1	1	1	1	0	4	4	3	4	0	1	0	0	94
11	41	29	39	3	23	0	4	4	4	1	1	0	2	2	0	0	1	0	3	0	4	4	4	4	0	1	0	0	41
31	25	33	31	0	14	2	14	1	4	2	3	0	1	1	2	2	1	1	0	0	4	4	4	3	0	0	1	0	33
28	32	39	21	4	11	10	5	1	3	2	4	1	1	2	0	1	1	1	1	0	4	4	4	4	0	0	1	0	64
44	14	32	30	0	2	15	13	0	4	3	3	1	0	2	1	2	1	0	1	1	3	3	4	4	1	0	0	0	83
34	36	23	27	3	10	4	13	1	2	4	3	1	1	1	1	2	1	0	1	0	4	4	4	4	0	0	0	1	57
16	33	20	51	10	15	3	2	2	3	2	3	0	1	1	2	1	1	0	2	0	4	4	4	4	0	0	0	1	21
27	26	37	30	11	7	12	0	2	2	6	0	1	1	1	1	1	0	2	1	1	4	4	4	3	0	1	0	0	91
43	24	15	38	0	15	0	15	1	2	3	4	2	1	0	1	1	0	1	2	0	4	4	4	4	0	1	0	0	35
23	25	24	48	3	2	11	14	3	1	3	3	0	1	1	2	1	1	1	1	1	4	4	4	4	0	0	1	0	56
41	36	29	14	11	6	13	0	2	2	2	4	2	1	0	1	1	1	2	0	1	4	4	4	4	1	0	0	0	67
16	44	24	36	0	15	12	3	3	2	3	2	0	3	0	1	1	0	1	2	0	4	4	4	4	0	0	1	0	30
9	47	49	15	4	10	16	0	2	2	4	2	0	1	2	1	0	3	1	0	1	4	4	4	4	0	1	0	0	69
34	41	15	30	10	7	0	13	4	3	0	3	0	2	0	2	2	1	1	0	0	3	4	3	4	1	0	0	0	35
24	34	18	44	11	0	3	16	3	1	3	3	2	0	1	1	0	2	0	2	1	4	4	4	4	0	0	1	0	56
37	31	26	26	10	11	9	0	1	2	5	2	1	2	1	0	2	0	0	2	0	4	4	3	4	0	0	0	1	94
31	30	22	37	14	11	2	3	4	2	3	1	1	1	1	1	1	1	0	2	0	4	4	4	4	0	1	0	0	58
44	21	16	39	7	10	2	11	3	1	3	3	2	0	0	2	1	1	1	1	0	4	4	3	4	0	0	0	1	72
